yr	mo	dy	hr	mn	degT	m/s	m/s
2024	11	15	7	44	270	3.1	5.1
2024	11	15	7	36	270	3.6	5.7
2024	11	15	7	25	280	4.6	6.7
2024	11	15	7	15	270	3.1	6.7
2024	11	15	7	4	280	3.6	6.2
2024	11	15	6	54	320	3.1	5.1
2024	11	15	6	44	290	3.1	5.1
2024	11	15	6	34	260	3.6	5.1
2024	11	15	6	24	270	4.6	7.2
2024	11	15	6	14	250	5.1	7.7
2024	11	15	6	4	240	4.6	8.2
2024	11	15	5	54	240	4.6	7.7
2024	11	15	5	44	230	3.6	7.2
2024	11	15	5	35	230	5.7	9.8
2024	11	15	5	24	230	5.1	11.3
2024	11	15	5	16	220	4.6	7.7
2024	11	15	5	4	200	4.1	7.7
2024	11	15	4	54	180	5.7	10.8
2024	11	15	4	44	150	7.2	12.9
2024	11	15	4	34	150	8.2	13.9
2024	11	15	4	24	150	6.7	12.4
2024	11	15	4	14	150	5.1	8.2
2024	11	15	4	4	140	4.1	8.2
2024	11	15	3	54	140	5.1	9.3
2024	11	15	3	44	150	6.2	9.8
2024	11	15	3	34	150	6.2	9.3
2024	11	15	3	24	150	4.6	8.8
2024	11	15	3	14	140	4.6	8.8
2024	11	15	3	5	140	4.6	8.8
2024	11	15	2	54	140	4.1	8.8
2024	11	15	2	44	140	4.6	7.7
2024	11	15	2	34	140	4.6	8.2
2024	11	15	2	24	140	5.1	8.8
2024	11	15	2	14	140	4.6	8.2
2024	11	15	2	4	140	4.6	8.2
2024	11	15	1	54	130	3.6	7.7
2024	11	15	1	44	130	3.1	7.2
2024	11	15	1	34	150	2.6	5.1
2024	11	15	1	25	90	1.5	3.6
2024	11	15	1	15	90	1.5	4.6
2024	11	15	1	4	90	2.1	5.7
2024	11	15	0	55	60	4.6	8.8
2024	11	15	0	45	70	4.6	7.2
2024	11	15	0	34	60	6.7	9.8
2024	11	15	0	24	60	7.2	10.3
2024	11	15	0	14	60	7.2	10.8
2024	11	14	23	55	60	6.2	9.3
2024	11	14	23	44	50	5.7	8.8
2024	11	14	23	34	50	6.2	9.3
2024	11	14	23	24	50	6.7	10.3
2024	11	14	23	14	50	7.2	9.8
2024	11	14	23	4	60	7.7	10.8
2024	11	14	22	54	50	7.2	10.3
2024	11	14	22	44	60	7.7	10.3
2024	11	14	22	35	60	7.2	10.3
2024	11	14	22	25	60	7.2	9.3
2024	11	14	22	14	60	6.7	10.3
2024	11	14	22	4	60	6.7	9.3
2024	11	14	21	54	50	7.7	9.8
2024	11	14	21	44	50	6.7	9.3
2024	11	14	21	34	60	5.1	7.7
2024	11	14	21	24	80	4.1	7.7
2024	11	14	21	14	80	4.6	7.7
2024	11	14	21	4	70	5.1	9.3
2024	11	14	20	54	60	6.7	9.3
2024	11	14	20	44	70	5.7	8.8
2024	11	14	20	34	70	6.2	9.3
2024	11	14	20	24	70	5.1	8.2
2024	11	14	20	14	80	5.7	9.3
2024	11	14	20	4	70	6.2	9.3
2024	11	14	19	54	70	6.2	9.8
2024	11	14	19	44	60	6.7	9.8
2024	11	14	19	34	60	7.2	9.8
2024	11	14	19	24	60	7.7	9.8
2024	11	14	19	14	60	6.7	9.8
2024	11	14	19	4	60	6.7	9.8
2024	11	14	18	54	60	6.2	8.2
2024	11	14	18	44	60	6.7	9.3
2024	11	14	18	34	60	7.2	9.8
2024	11	14	18	24	60	6.7	9.8
2024	11	14	18	14	60	6.2	8.8
2024	11	14	18	4	60	7.2	9.8
2024	11	14	17	55	60	6.2	9.3
2024	11	14	17	44	60	7.2	9.8
2024	11	14	17	34	60	7.2	10.8
2024	11	14	17	28	60	7.7	10.8
2024	11	14	17	14	60	7.2	9.8
2024	11	14	17	4	70	7.2	10.8
2024	11	14	16	54	70	7.7	10.8
2024	11	14	16	44	70	7.7	11.3
2024	11	14	16	34	70	7.2	11.8
2024	11	14	16	24	70	7.7	11.3
2024	11	14	16	14	60	8.2	11.8
2024	11	14	16	4	70	7.7	11.3
2024	11	14	15	55	70	7.7	11.3
2024	11	14	15	44	60	8.2	11.3
2024	11	14	15	37	70	8.8	12.4
2024	11	14	15	24	70	9.3	12.9
2024	11	14	15	14	70	8.8	12.9
2024	11	14	15	4	70	8.2	12.4
2024	11	14	14	54	70	7.2	12.9
2024	11	14	14	44	70	7.7	12.4
2024	11	14	14	34	70	9.3	13.4
2024	11	14	14	24	60	8.8	11.8
2024	11	14	14	14	60	8.2	11.8
2024	11	14	14	4	60	7.7	11.3
2024	11	14	13	54	60	8.2	11.3
2024	11	14	13	44	60	7.2	9.8
2024	11	14	13	35	60	7.2	9.3
2024	11	14	13	25	60	7.2	10.3
2024	11	14	13	15	70	6.2	9.8
2024	11	14	13	4	70	5.7	8.2
2024	11	14	12	55	70	5.1	8.8
2024	11	14	12	44	60	5.7	8.2
2024	11	14	12	34	60	5.7	8.2
2024	11	14	12	24	60	5.7	8.2
2024	11	14	12	14	50	5.7	8.2
2024	11	14	12	4	50	5.7	8.2
2024	11	14	11	54	60	5.7	7.7
2024	11	14	11	44	60	6.2	8.2
2024	11	14	11	34	60	5.7	8.2
2024	11	14	11	26	60	5.7	8.2
2024	11	14	11	14	60	5.1	7.7
2024	11	14	11	4	50	5.1	7.2
2024	11	14	10	54	50	4.6	6.7
2024	11	14	10	44	60	4.6	6.7
2024	11	14	10	34	50	4.6	6.2
2024	11	14	10	14	50	5.7	8.2
2024	11	14	10	4	50	5.7	8.2
2024	11	14	9	54	60	4.6	7.2
2024	11	14	9	44	60	4.6	7.2
2024	11	14	9	34	70	4.1	7.7
2024	11	14	9	14	70	4.6	7.2
2024	11	14	9	5	80	3.6	6.7
2024	11	14	8	54	80	2.6	5.1
2024	11	14	8	44	80	2.6	7.2
2024	11	14	8	34	70	3.6	6.2
2024	11	14	8	24	60	4.1	5.1
2024	11	14	8	14	60	3.6	5.1
2024	11	14	8	4	60	3.1	5.1
2024	11	14	7	54	60	3.1	4.6
2024	11	14	7	44	100	2.1	3.6
2024	11	14	7	34	110	1.5	3.6
2024	11	14	7	24	120	2.1	4.1
2024	11	14	7	14	100	2.1	4.1
2024	11	14	7	4	90	2.6	4.6
2024	11	14	6	54	80	2.6	4.6
2024	11	14	6	44	80	2.6	4.6
2024	11	14	6	34	80	3.1	4.6
2024	11	14	6	24	70	2.6	4.6
2024	11	14	6	14	60	2.6	4.1
2024	11	14	6	4	50	2.6	3.6
2024	11	14	5	54	50	2.6	3.6
2024	11	14	5	44	30	2.1	2.6
2024	11	14	5	34	20	2.1	2.6
2024	11	14	5	24	10	1.5	2.1
2024	11	14	5	14	30	2.6	3.6
2024	11	14	5	4	30	3.1	4.1
2024	11	14	4	55	30	3.6	5.1
2024	11	14	4	44	30	4.1	5.7
2024	11	14	4	34	40	4.6	6.7
2024	11	14	4	24	40	4.1	6.2
2024	11	14	4	15	40	4.6	6.2
2024	11	14	4	5	40	4.1	5.7
2024	11	14	3	54	40	4.6	6.2
2024	11	14	3	44	40	4.1	5.7
2024	11	14	3	34	40	4.1	5.7
2024	11	14	3	24	50	4.1	5.7
2024	11	14	3	14	40	3.6	5.7
2024	11	14	3	4	40	3.6	5.1
2024	11	14	2	54	40	3.6	6.2
2024	11	14	2	44	40	4.6	5.7
2024	11	14	2	34	30	2.6	4.1
2024	11	14	2	24	10	2.6	4.1
2024	11	14	2	14	10	2.6	4.1
2024	11	14	2	4	10	2.6	3.6
2024	11	14	1	54	30	2.6	4.1
2024	11	14	1	44	30	2.6	4.1
2024	11	14	1	34	40	3.6	5.1
2024	11	14	1	24	40	4.1	5.7
2024	11	14	1	14	30	3.6	5.7
2024	11	14	1	4	50	4.1	5.7
2024	11	14	0	54	50	2.6	5.7
2024	11	14	0	44	80	1.5	2.6
2024	11	14	0	34	70	2.6	4.1
2024	11	14	0	24	60	2.1	4.6
2024	11	14	0	14	50	3.1	4.6
2024	11	13	23	56	50	2.6	4.6
2024	11	13	23	46	50	2.6	4.6
2024	11	13	23	34	60	2.6	4.1
2024	11	13	23	24	50	3.1	5.1
2024	11	13	23	14	50	2.6	4.1
2024	11	13	23	4	60	3.1	4.6
2024	11	13	22	54	60	3.1	4.6
2024	11	13	22	44	70	3.1	4.6
2024	11	13	22	34	60	4.1	5.7
2024	11	13	22	24	70	3.6	5.7
2024	11	13	22	14	70	3.1	5.7
2024	11	13	22	4	70	3.1	5.1
2024	11	13	21	54	70	3.6	5.1
2024	11	13	21	44	60	3.1	4.6
2024	11	13	21	34	60	3.1	4.6
2024	11	13	21	24	60	3.6	5.1
2024	11	13	21	14	60	3.6	5.1
2024	11	13	21	4	60	3.6	5.1
2024	11	13	20	54	60	3.6	5.1
2024	11	13	20	44	70	3.6	5.1
2024	11	13	20	34	70	3.1	5.1
2024	11	13	20	24	60	3.6	5.7
2024	11	13	20	14	60	4.1	5.1
2024	11	13	20	4	60	4.1	5.7
2024	11	13	19	44	60	4.6	6.7
2024	11	13	19	34	50	4.6	6.7
2024	11	13	19	24	50	5.1	6.7
2024	11	13	19	14	50	5.1	7.7
2024	11	13	19	4	50	5.1	7.7
2024	11	13	18	54	50	5.1	6.7
2024	11	13	18	44	60	5.1	6.7
2024	11	13	18	34	50	4.6	6.7
2024	11	13	18	24	60	4.6	6.7
2024	11	13	18	14	50	5.1	6.7
2024	11	13	18	4	50	5.1	7.2
2024	11	13	17	54	50	5.1	7.2
2024	11	13	17	44	60	5.7	7.2
2024	11	13	17	34	60	5.1	6.7
2024	11	13	17	24	60	4.1	6.2
2024	11	13	17	14	60	4.1	6.2
2024	11	13	17	4	60	4.1	5.7
2024	11	13	16	54	60	3.6	5.7
2024	11	13	16	44	70	3.1	5.1
2024	11	13	16	34	60	2.6	4.1
2024	11	13	16	24	60	3.1	5.1
2024	11	13	16	14	60	3.1	4.6
2024	11	13	16	4	80	3.1	4.6
2024	11	13	15	54	100	2.1	4.6
2024	11	13	15	44	100	2.1	4.1
2024	11	13	15	34	120	2.6	4.6
2024	11	13	15	24	130	2.6	4.6
2024	11	13	15	14	80	2.1	3.6
2024	11	13	15	4	100	2.1	4.1
2024	11	13	14	54	90	1.5	3.6
2024	11	13	14	44	100	2.1	4.1
2024	11	13	14	34	70	2.1	3.6
2024	11	13	14	24	80	2.1	3.6
2024	11	13	14	14	80	1.5	3.1
2024	11	13	14	4	60	2.6	4.1
2024	11	13	13	54	60	2.6	4.6
2024	11	13	13	44	50	2.6	4.1
2024	11	13	13	34	50	3.1	4.6
2024	11	13	13	24	50	3.1	4.1
2024	11	13	13	14	50	3.6	5.1
2024	11	13	13	4	40	3.6	5.1
2024	11	13	12	54	40	4.1	5.1
2024	11	13	12	44	40	4.1	5.7
2024	11	13	12	34	40	3.6	5.7
2024	11	13	12	24	40	3.1	4.1
2024	11	13	12	15	40	3.1	4.6
2024	11	13	12	4	40	3.1	4.6
2024	11	13	11	54	50	3.6	5.1
2024	11	13	11	44	40	4.1	6.2
2024	11	13	11	41	40	4.1	6.2
2024	11	13	11	24	50	4.6	6.7
2024	11	13	11	16	50	5.1	6.7
2024	11	13	11	15	50	5.1	6.7
2024	11	13	10	54	60	4.6	7.2
2024	11	13	10	44	50	5.1	7.2
2024	11	13	10	34	50	5.1	7.2
2024	11	13	10	25	50	5.1	6.7
2024	11	13	10	14	40	5.1	7.2
2024	11	13	10	4	40	4.6	6.2
2024	11	13	9	54	50	4.6	6.2
2024	11	13	9	44	50	4.6	6.7
2024	11	13	9	34	50	4.6	6.2
2024	11	13	9	24	50	4.1	6.2
2024	11	13	9	14	50	4.1	5.7
2024	11	13	9	4	60	4.6	6.2
2024	11	13	8	54	60	4.6	5.7
2024	11	13	8	44	60	4.6	6.2
2024	11	13	8	34	60	4.1	6.2
2024	11	13	8	24	60	4.1	5.7
2024	11	13	8	14	50	4.1	5.7
2024	11	13	8	4	50	3.6	5.1
2024	11	13	7	54	50	4.1	5.1
2024	11	13	7	44	60	3.6	5.1
2024	11	13	7	34	60	4.1	5.7
2024	11	13	7	24	50	4.1	5.1
2024	11	13	7	14	50	3.6	5.1
2024	11	13	7	5	60	4.1	5.7
2024	11	13	6	54	50	4.6	6.2
2024	11	13	6	44	60	4.6	6.7
2024	11	13	6	34	50	5.1	6.7
2024	11	13	6	24	60	4.6	6.7
2024	11	13	6	14	50	4.1	6.7
2024	11	13	6	4	50	4.1	6.2
2024	11	13	5	54	50	4.6	6.7
2024	11	13	5	44	60	4.6	7.2
2024	11	13	5	34	60	4.6	6.7
2024	11	13	5	24	60	4.1	6.2
2024	11	13	5	14	50	4.1	5.7
2024	11	13	5	5	50	3.6	5.7
2024	11	13	4	54	50	4.1	6.2
2024	11	13	4	44	50	4.1	5.7
2024	11	13	4	34	60	4.1	5.7
2024	11	13	4	24	60	3.6	5.7
2024	11	13	4	14	50	4.1	6.2
2024	11	13	4	4	40	4.1	5.7
2024	11	13	3	54	40	3.6	5.7
2024	11	13	3	44	40	4.1	5.7
2024	11	13	3	34	40	4.1	6.2
2024	11	13	3	24	40	4.6	6.7
2024	11	13	3	14	40	5.1	7.7
2024	11	13	3	4	40	5.7	8.8
2024	11	13	2	54	30	4.6	6.2
2024	11	13	2	44	30	4.1	6.2
2024	11	13	2	34	20	4.1	6.2
2024	11	13	2	24	360	3.6	5.7
2024	11	13	2	14	360	3.6	5.7
2024	11	13	2	4	360	4.1	5.7
2024	11	13	1	54	360	4.1	6.2
2024	11	13	1	44	360	3.6	5.7
2024	11	13	1	34	360	3.1	4.6
2024	11	13	1	24	360	3.1	4.6
2024	11	13	1	14	10	2.1	3.6
2024	11	13	1	4	10	2.6	3.6
2024	11	13	0	55	30	2.6	3.6
2024	11	13	0	45	20	2.1	3.1
2024	11	13	0	34	50	1.5	3.1
2024	11	13	0	24	50	1.5	3.1
2024	11	13	0	17	350	1.5	2.1
2024	11	12	23	55	270	1.5	2.6
2024	11	12	23	45	320	1	2.6
2024	11	12	23	34	310	1.5	2.6
2024	11	12	23	24	310	1.5	3.1
2024	11	12	23	14	310	1.5	2.6
2024	11	12	23	4	290	1.5	2.6
2024	11	12	22	54	320	1.5	3.6
2024	11	12	22	44	310	1.5	2.6
2024	11	12	22	34	290	1.5	2.6
2024	11	12	22	14	330	1.5	2.6
2024	11	12	22	4	10	1	2.6
2024	11	12	21	54	50	1.5	3.1
2024	11	12	21	44	50	1.5	3.1
2024	11	12	21	34	60	1.5	2.6
2024	11	12	21	24	50	2.6	4.1
2024	11	12	21	14	40	2.6	4.1
2024	11	12	21	4	40	2.6	3.6
2024	11	12	20	54	40	2.6	4.6
2024	11	12	20	44	50	3.6	4.6
2024	11	12	20	34	50	3.6	5.1
2024	11	12	20	24	50	4.1	5.7
2024	11	12	20	14	50	3.6	5.7
2024	11	12	20	4	40	4.1	5.7
2024	11	12	19	54	40	4.1	5.7
2024	11	12	19	44	40	3.6	5.1
2024	11	12	19	34	40	4.1	5.7
2024	11	12	19	24	40	4.1	5.7
2024	11	12	19	14	30	4.1	5.7
2024	11	12	19	4	30	4.1	5.7
2024	11	12	18	54	40	4.1	6.2
2024	11	12	18	44	40	4.1	6.2
2024	11	12	18	34	40	4.6	6.7
2024	11	12	18	24	40	4.6	6.2
2024	11	12	18	14	40	4.1	5.7
2024	11	12	18	4	40	4.6	6.2
2024	11	12	17	54	40	4.6	6.7
2024	11	12	17	44	30	4.1	5.7
2024	11	12	17	34	30	4.1	6.2
2024	11	12	17	24	30	4.1	6.2
2024	11	12	17	14	40	4.1	6.2
2024	11	12	17	4	40	4.1	5.7
2024	11	12	16	54	40	3.6	5.1
2024	11	12	16	44	40	3.6	5.1
2024	11	12	16	35	30	3.1	4.6
2024	11	12	16	24	40	3.6	5.1
2024	11	12	16	15	40	3.6	4.6
2024	11	12	16	14	40	3.6	4.6
2024	11	12	15	54	50	3.6	5.1
2024	11	12	15	44	50	3.6	5.1
2024	11	12	15	34	50	3.6	5.1
2024	11	12	15	24	50	3.6	5.1
2024	11	12	15	14	50	3.6	5.1
2024	11	12	15	4	50	3.6	5.1
2024	11	12	14	54	40	4.1	5.7
2024	11	12	14	44	40	4.1	5.7
2024	11	12	14	24	40	4.6	6.2
2024	11	12	14	14	40	4.6	6.2
2024	11	12	14	4	40	4.6	6.7
2024	11	12	13	54	40	5.1	6.7
2024	11	12	13	44	40	4.6	6.2
2024	11	12	13	34	50	4.1	5.7
2024	11	12	13	25	40	3.6	5.1
2024	11	12	13	15	40	3.1	4.6
2024	11	12	13	4	20	2.6	4.1
2024	11	12	12	54	30	2.6	3.6
2024	11	12	12	45	30	2.6	3.6
2024	11	12	12	34	30	2.1	3.6
2024	11	12	12	24	360	2.6	3.6
2024	11	12	12	15	10	2.6	4.1
2024	11	12	12	4	30	3.1	4.6
2024	11	12	11	54	30	3.1	4.6
2024	11	12	11	44	40	3.6	5.1
2024	11	12	11	34	40	3.6	5.1
2024	11	12	11	24	40	4.1	5.7
2024	11	12	11	14	40	4.1	5.7
2024	11	12	11	4	40	4.6	6.2
2024	11	12	10	54	40	4.6	5.7
2024	11	12	10	44	40	4.6	5.7
2024	11	12	10	34	40	4.1	5.7
2024	11	12	10	24	40	4.1	5.7
2024	11	12	10	14	40	4.1	5.7
2024	11	12	10	4	40	4.6	6.2
2024	11	12	9	54	40	4.6	6.2
2024	11	12	9	44	40	4.1	6.2
2024	11	12	9	34	50	4.1	5.7
2024	11	12	9	24	50	3.6	5.7
2024	11	12	9	4	50	4.1	6.2
2024	11	12	8	54	40	4.1	6.2
2024	11	12	8	44	50	4.1	6.2
2024	11	12	8	34	50	3.6	5.1
2024	11	12	8	24	50	3.6	5.1
2024	11	12	8	14	40	3.6	5.7
2024	11	12	8	4	40	3.6	5.7
2024	11	12	7	54	50	3.6	5.1
2024	11	12	7	45	50	3.6	5.1
2024	11	12	7	35	50	3.6	5.7
2024	11	12	7	25	70	3.1	5.7
2024	11	12	7	14	60	3.1	5.1
2024	11	12	7	4	80	2.6	5.1
2024	11	12	6	54	80	3.1	5.1
2024	11	12	6	44	80	2.6	5.1
2024	11	12	6	34	80	3.1	5.1
2024	11	12	6	24	80	2.6	5.1
2024	11	12	6	14	90	2.1	5.1
2024	11	12	6	4	100	1.5	3.6
2024	11	12	5	54	100	2.1	4.1
2024	11	12	5	44	90	2.6	5.1
2024	11	12	5	34	90	2.1	3.6
2024	11	12	5	24	100	1.5	3.6
2024	11	12	5	14	100	1.5	3.6
2024	11	12	5	4	110	1.5	3.1
2024	11	12	4	54	120	1.5	3.1
2024	11	12	4	44	120	1.5	3.1
2024	11	12	4	34	120	2.1	3.1
2024	11	12	4	24	130	2.1	4.1
2024	11	12	4	14	130	2.1	4.1
2024	11	12	4	4	130	2.1	3.6
2024	11	12	3	54	150	1	3.1
2024	11	12	3	44	140	1	2.1
2024	11	12	3	34	120	1	2.1
2024	11	12	3	14	150	2.6	3.6
2024	11	12	3	4	150	3.1	4.6
2024	11	12	2	54	140	2.6	4.6
2024	11	12	2	44	130	2.1	4.6
2024	11	12	2	34	150	2.6	5.1
2024	11	12	2	24	150	2.6	4.6
2024	11	12	2	14	140	3.1	5.1
2024	11	12	2	4	140	2.6	4.6
2024	11	12	1	54	140	2.1	3.6
2024	11	12	1	44	140	2.1	3.6
2024	11	12	1	34	140	1.5	3.1
2024	11	12	1	24	130	2.1	3.1
2024	11	12	1	14	130	1.5	2.6
2024	11	12	1	4	150	2.1	3.6
2024	11	12	0	54	130	1.5	3.1
2024	11	12	0	44	90	1.5	3.1
2024	11	12	0	34	100	1.5	3.1
2024	11	12	0	14	80	2.1	4.1
2024	11	11	23	54	80	2.1	3.6
2024	11	11	23	44	70	2.6	4.1
2024	11	11	23	34	70	2.1	3.6
2024	11	11	23	24	70	2.1	3.6
2024	11	11	23	14	80	2.1	3.6
2024	11	11	23	4	80	1.5	3.1
2024	11	11	22	54	70	1.5	3.1
2024	11	11	22	44	60	2.1	3.6
2024	11	11	22	35	70	2.1	3.1
2024	11	11	22	25	90	1.5	3.6
2024	11	11	22	14	90	1.5	3.1
2024	11	11	22	4	90	2.1	3.6
2024	11	11	21	54	90	2.1	4.1
2024	11	11	21	34	90	1.5	3.6
2024	11	11	21	14	100	2.1	4.1
2024	11	11	21	4	110	1.5	4.1
2024	11	11	20	54	110	2.1	4.1
2024	11	11	20	44	130	2.1	3.6
2024	11	11	20	34	140	2.1	4.6
2024	11	11	20	24	140	2.6	4.6
2024	11	11	20	15	160	2.6	5.1
2024	11	11	20	4	150	2.6	4.6
2024	11	11	19	54	160	2.6	5.7
2024	11	11	19	45	170	3.1	6.2
2024	11	11	19	34	170	3.1	6.2
2024	11	11	19	24	180	3.6	7.2
2024	11	11	19	14	210	3.6	7.2
2024	11	11	19	5	210	4.1	8.2
2024	11	11	18	54	210	4.1	7.7
2024	11	11	18	44	220	4.1	7.7
2024	11	11	18	37	210	4.1	8.2
2024	11	11	18	25	180	3.6	6.2
2024	11	11	18	14	200	3.1	6.2
2024	11	11	18	4	200	3.1	5.7
2024	11	11	17	54	190	2.6	5.1
2024	11	11	17	44	150	2.6	4.6
2024	11	11	17	34	140	2.1	4.1
2024	11	11	17	25	130	2.6	4.6
2024	11	11	17	14	140	2.6	4.6
2024	11	11	17	4	170	3.1	5.7
2024	11	11	16	54	200	3.6	8.2
2024	11	11	16	44	230	4.6	8.2
2024	11	11	16	34	230	4.6	7.7
2024	11	11	16	24	230	5.1	8.8
2024	11	11	16	14	230	5.1	8.8
2024	11	11	16	5	230	5.1	8.8
2024	11	11	15	55	220	4.1	7.2
2024	11	11	15	46	220	4.1	7.2
2024	11	11	15	35	220	4.6	8.2
2024	11	11	15	24	220	4.6	8.2
2024	11	11	15	15	220	4.6	7.7
2024	11	11	15	6	220	5.1	9.3
2024	11	11	14	55	220	5.1	8.8
2024	11	11	14	45	220	5.1	8.2
2024	11	11	14	34	220	5.7	9.3
2024	11	11	14	25	220	6.2	9.8
2024	11	11	14	14	220	6.7	9.8
2024	11	11	14	5	220	6.2	9.8
2024	11	11	13	54	220	6.7	9.8
2024	11	11	13	45	220	6.7	10.3
2024	11	11	13	34	220	6.2	9.8
2024	11	11	13	25	220	6.2	10.3
2024	11	11	13	15	210	6.7	11.8
2024	11	11	13	5	210	6.2	9.8
2024	11	11	12	54	220	6.2	10.8
2024	11	11	12	45	220	6.7	10.3
2024	11	11	12	35	220	6.7	10.3
2024	11	11	12	34	220	6.7	10.3
2024	11	11	12	5	220	6.2	9.3
2024	11	11	11	54	220	6.2	9.3
2024	11	11	11	44	220	6.2	10.3
2024	11	11	11	36	220	6.7	10.3
2024	11	11	11	24	220	5.7	9.3
2024	11	11	11	14	220	6.2	11.3
2024	11	11	11	5	230	6.2	10.3
2024	11	11	10	54	230	6.7	11.3
2024	11	11	10	44	230	6.2	10.3
2024	11	11	10	34	240	5.1	9.3
2024	11	11	10	31	240	5.1	9.3
2024	11	11	10	26	240	3.1	7.2
2024	11	11	10	4	20	2.6	4.1
2024	11	11	9	54	20	2.1	3.6
2024	11	11	9	34	80	2.6	5.1
2024	11	11	9	24	80	3.6	5.1
2024	11	11	9	16	90	2.6	4.6
2024	11	11	9	5	100	2.1	3.6
2024	11	11	8	55	100	2.1	3.6
2024	11	11	8	44	120	1.5	3.1
2024	11	11	8	34	140	2.1	3.1
2024	11	11	8	25	140	2.1	3.6
2024	11	11	8	17	140	2.6	4.1
2024	11	11	8	4	140	2.6	4.1
2024	11	11	7	57	110	1.5	3.1
2024	11	11	7	45	120	1.5	2.6
2024	11	11	7	35	120	1.5	2.6
2024	11	11	7	25	140	1.5	2.1
2024	11	11	7	15	160	1.5	2.6
2024	11	11	7	5	130	1	2.6
2024	11	11	6	54	110	1	2.1
2024	11	11	6	44	120	1	2.1
2024	11	11	6	35	130	1.5	2.6
2024	11	11	6	24	120	1.5	2.6
2024	11	11	6	14	120	1	1.5
2024	11	11	6	4	130	1.5	2.1
2024	11	11	5	54	130	1.5	2.6
2024	11	11	5	44	120	1.5	2.6
2024	11	11	5	34	130	1.5	3.1
2024	11	11	5	24	130	2.1	3.6
2024	11	11	5	5	120	1.5	3.1
2024	11	11	4	54	130	1.5	3.1
2024	11	11	4	46	120	1.5	2.6
2024	11	11	4	44	120	1.5	2.6
2024	11	11	4	24	130	1.5	2.6
2024	11	11	4	14	130	1.5	2.1
2024	11	11	4	4	130	1.5	2.1
2024	11	11	3	54	140	1.5	2.6
2024	11	11	3	44	140	1	2.6
2024	11	11	3	35	150	1	1.5
2024	11	11	3	24	180	0.5	1
2024	11	11	3	14	190	0.5	1
2024	11	11	3	5	220	0.5	1
2024	11	11	2	54	170	1	1.5
2024	11	11	2	44	MM	0	0.5
2024	11	11	2	34	MM	0	0.5
2024	11	11	2	24	280	1	2.1
2024	11	11	2	14	260	0.5	2.1
2024	11	11	2	5	20	0.5	1
2024	11	11	1	55	20	1	1.5
2024	11	11	1	46	20	1	1.5
2024	11	11	1	35	360	1.5	2.1
2024	11	11	1	25	340	2.1	3.1
2024	11	11	1	15	10	2.6	3.6
2024	11	11	1	5	360	2.6	3.6
2024	11	11	0	54	10	3.1	4.1
2024	11	11	0	44	20	3.1	4.6
2024	11	11	0	35	10	3.1	5.1
2024	11	11	0	24	30	3.6	5.1
2024	11	11	0	14	40	3.6	5.7
2024	11	10	23	54	50	4.6	7.2
2024	11	10	23	44	50	4.6	6.7
2024	11	10	23	34	60	4.6	6.7
2024	11	10	23	25	50	4.1	6.2
2024	11	10	23	15	40	4.1	6.2
2024	11	10	23	5	30	4.1	6.2
2024	11	10	22	54	40	4.1	5.7
2024	11	10	22	44	20	3.1	5.1
2024	11	10	22	34	20	3.6	5.7
2024	11	10	22	27	20	3.6	5.1
2024	11	10	22	26	20	3.6	5.1
2024	11	10	22	5	10	3.6	4.6
2024	11	10	21	46	10	3.6	5.7
2024	11	10	21	35	10	3.6	5.1
2024	11	10	21	34	10	3.6	5.1
2024	11	10	21	15	50	2.6	3.6
2024	11	10	21	4	80	3.1	5.7
2024	11	10	20	57	90	3.6	6.2
2024	11	10	20	45	80	3.1	6.2
2024	11	10	20	34	70	4.1	6.7
2024	11	10	20	24	60	5.1	7.7
2024	11	10	20	14	60	6.7	9.3
2024	11	10	20	4	70	6.2	9.8
2024	11	10	19	56	80	5.7	9.8
2024	11	10	19	47	80	5.7	9.8
2024	11	10	19	34	80	6.2	10.3
2024	11	10	19	25	70	6.7	10.3
2024	11	10	19	15	70	6.2	9.8
2024	11	10	19	4	70	7.2	9.8
2024	11	10	18	54	70	6.7	9.8
2024	11	10	18	44	70	6.2	9.8
2024	11	10	18	34	70	6.7	9.8
2024	11	10	18	25	70	7.7	10.8
2024	11	10	18	14	70	7.7	10.3
2024	11	10	18	4	60	8.2	10.8
2024	11	10	17	54	60	8.2	11.3
2024	11	10	17	45	60	8.8	11.8
2024	11	10	17	34	60	8.8	11.8
2024	11	10	17	25	60	9.8	13.4
2024	11	10	17	14	60	9.3	12.9
2024	11	10	17	5	60	9.8	13.4
2024	11	10	16	55	60	9.8	13.4
2024	11	10	16	45	60	10.3	13.9
2024	11	10	16	35	60	10.8	14.4
2024	11	10	16	25	60	10.3	12.9
2024	11	10	16	15	70	9.3	13.4
2024	11	10	16	6	70	9.3	13.4
2024	11	10	15	55	60	9.3	12.4
2024	11	10	15	45	60	8.8	11.8
2024	11	10	15	34	60	8.8	12.9
2024	11	10	15	25	70	8.2	12.4
2024	11	10	15	14	70	8.8	12.9
2024	11	10	15	5	70	8.8	12.4
2024	11	10	14	55	60	9.3	12.4
2024	11	10	14	45	60	9.3	12.4
2024	11	10	14	35	60	9.3	12.9
2024	11	10	14	25	60	9.8	12.4
2024	11	10	14	16	60	9.3	12.9
2024	11	10	14	5	70	9.3	13.4
2024	11	10	13	54	60	8.8	12.9
2024	11	10	13	45	60	8.8	12.4
2024	11	10	13	34	60	9.3	12.4
